ID		from		to
2351	;	5052789544	;	4297297477
2352	;	5052789544	;	5046390586
2353	;	4295867343	;	4295884955
2354	;	4295867343	;	4295903076
2355	;	4295867343	;	4295867367
2356	;	4295867343	;	4297547964
2357	;	4295867343	;	4296356161
2358	;	4295867343	;	4295912155
2359	;	4295867343	;	4296045412
2360	;	4295867343	;	5035738422
2361	;	4295867343	;	4295522507
2362	;	4295867343	;	5033562382
2363	;	4295867343	;	5010778369
2364	;	4295867343	;	4295887850
2365	;	4295867343	;	5000069094
2366	;	4295867343	;	4295890182
2367	;	4295867343	;	4295905064
2368	;	4295867343	;	4295888025
2369	;	4295867343	;	4295912023
2370	;	4295867343	;	4297630974
2371	;	4295867343	;	4295866970
2372	;	4295867343	;	4295895815
2373	;	4295867343	;	4295903799
2374	;	4295867343	;	5000891646
2375	;	4295867343	;	4295863289
2376	;	4295867343	;	4295864272
2377	;	4295867343	;	4298163212
2378	;	4295867343	;	5046390454
2379	;	4295867343	;	4295870731
2380	;	4295867343	;	4295860745
2381	;	4295867343	;	5046654827
2382	;	4295898763	;	5000020433
2383	;	4295898763	;	5046325761
2384	;	4295898763	;	5039648774
2385	;	4295898763	;	4297480390
2386	;	4295898763	;	5003188842
2387	;	4295898763	;	4295894476
2388	;	4295898763	;	4295903567
2389	;	4295898763	;	4295890361
2390	;	4295898763	;	4295900031
2391	;	4295898763	;	5001300283
2392	;	4295898763	;	4296735014
2393	;	4295895145	;	5001203771
2394	;	4295895145	;	4296373211
2395	;	4295885702	;	4296555324
2396	;	4295890065	;	4295856983
2397	;	4295890065	;	5000298436
2398	;	4295890065	;	4295894786
2399	;	4295890065	;	4295872595
2400	;	4295868215	;	4298488398
2401	;	4295868215	;	4295903432
2402	;	4295868215	;	4295908337
2403	;	4295868215	;	4295894341
2404	;	4295868215	;	4298066678
2405	;	4295868215	;	4297292034
2406	;	4295868215	;	4295869952
2407	;	4295868215	;	4295904886
2408	;	4295868215	;	5037638327
2409	;	4295868215	;	4295904722
2410	;	4295868215	;	4295989612
2411	;	4295868215	;	4295904341
2412	;	4295868215	;	5064608221
2413	;	4295868215	;	4295898786
2414	;	4295868215	;	5066596648
2415	;	4295868215	;	4296077614
2416	;	4295868215	;	5034759295
2417	;	4295868215	;	5000037415
2418	;	4295868215	;	4296991438
2419	;	4295868215	;	4295894857
2420	;	4295868215	;	4295914055
2421	;	4295868215	;	4295877353
2422	;	4295868215	;	4295912132
2423	;	4295868215	;	4296642676
2424	;	4295868215	;	4295868038
2425	;	4295868215	;	4295868150
2426	;	4295868215	;	4295904610
2427	;	4295868215	;	4295869067
2428	;	4295868215	;	4295899311
2429	;	4295868215	;	4295901542
2430	;	4295868215	;	5000015294
2431	;	4295868215	;	5037274997
2432	;	4295868215	;	4297927148
2433	;	4295868215	;	4296710084
2434	;	4295868215	;	4295896230
2435	;	4295868215	;	4295912459
2436	;	4295868215	;	4295905537
2437	;	4295868215	;	4295903472
2438	;	4295868215	;	4295868520
2439	;	4295868215	;	5040240634
2440	;	4295868215	;	4295907119
2441	;	4295868215	;	4298018805
2442	;	4295868215	;	5068477440
2443	;	5043321284	;	5000066483
2444	;	5043321284	;	5057940598
2445	;	5043321284	;	4295903017
2446	;	5043321284	;	4297572936
2447	;	5043321284	;	4298422024
2448	;	5043321284	;	5035464643
2449	;	5043321284	;	4295915633
2450	;	5043321284	;	4295869716
2451	;	5043321284	;	5060652786
2452	;	5043321284	;	4298010037
2453	;	5043321284	;	4295908173
2454	;	5043321284	;	4298364697
2455	;	5043321284	;	5052135332
2456	;	5043321284	;	4295869637
2457	;	5043321284	;	4296728273
2458	;	5043321284	;	4295868725
2459	;	5043321284	;	4295905573
2460	;	5043321284	;	4295857398
2461	;	5043321284	;	5057957727
2462	;	5043321284	;	5066596648
2463	;	5043321284	;	4295903068
2464	;	5043321284	;	4295877355
2465	;	5043321284	;	4295912040
2466	;	5043321284	;	5043906036
2467	;	5043321284	;	4295894770
2468	;	5043321284	;	4295867538
2469	;	5043321284	;	4295907347
2470	;	5043321284	;	4295990823
2471	;	5043321284	;	5039682946
2472	;	5043321284	;	5001172992
2473	;	5043321284	;	4295904307
2474	;	5043321284	;	4295867015
2475	;	5043321284	;	4295884897
2476	;	5043321284	;	4298376312
2477	;	5043321284	;	5000062749
2478	;	5043321284	;	5000098388
2479	;	5043321284	;	4295884955
2480	;	5043321284	;	4295894341
2481	;	5043321284	;	4295869354
2482	;	5043321284	;	5036756126
2483	;	5043321284	;	4295868957
2484	;	5043321284	;	5038041023
2485	;	5043321284	;	5071556730
2486	;	5043321284	;	4295884721
2487	;	5043321284	;	5000374643
2488	;	5043321284	;	4295904499
2489	;	5043321284	;	4295877341
2490	;	5043321284	;	4295904718
2491	;	5043321284	;	5037056922
2492	;	5043321284	;	4295869238
2493	;	5043321284	;	4295870068
2494	;	5043321284	;	4298207986
2495	;	5043321284	;	4295901855
2496	;	5043321284	;	4297549039
2497	;	5043321284	;	5051398977
2498	;	5043321284	;	5021614464
2499	;	5043321284	;	4295866771
2500	;	5043321284	;	4295905973
2501	;	5043321284	;	4298457978
2502	;	5043321284	;	4295906525
2503	;	5043321284	;	4295912155
2504	;	5043321284	;	4295871412
2505	;	5043321284	;	5042221932
2506	;	5043321284	;	8589934167
2507	;	5043321284	;	5001215612
2508	;	5043321284	;	5000103308
2509	;	5043321284	;	4295880403
2510	;	5043321284	;	5037473967
2511	;	5043321284	;	4296253209
2512	;	5043321284	;	4295906595
2513	;	5043321284	;	4295872682
2514	;	5043321284	;	5045053707
2515	;	5043321284	;	4295869083
2516	;	5043321284	;	4298197111
2517	;	5043321284	;	4295890473
2518	;	5043321284	;	4298365042
2519	;	5043321284	;	4295904898
2520	;	5043321284	;	5037937948
2521	;	5043321284	;	5037432493
2522	;	5043321284	;	4296078621
2523	;	5043321284	;	4297195198
2524	;	5043321284	;	5042953363
2525	;	5043321284	;	4298209952
2526	;	5043321284	;	4295865181
2527	;	5043321284	;	4295870883
2528	;	5043321284	;	5039844145
2529	;	5043321284	;	4295903091
2530	;	5043321284	;	4298007872
2531	;	5043321284	;	4295870332
2532	;	5043321284	;	4296319949
2533	;	5043321284	;	5044096807
2534	;	5043321284	;	4298206960
2535	;	5043321284	;	5036772441
2536	;	5043321284	;	5051770125
2537	;	5043321284	;	5000737983
2538	;	5043321284	;	4295885693
2539	;	5043321284	;	4295904411
2540	;	5043321284	;	4295873719
2541	;	5043321284	;	5000735940
2542	;	5043321284	;	5001205002
2543	;	5043321284	;	4295877060
2544	;	5043321284	;	4295867385
2545	;	5043321284	;	4295904825
2546	;	5043321284	;	4295869214
2547	;	5043321284	;	5046724435
2548	;	5043321284	;	4295872706
2549	;	5043321284	;	5043951500
2550	;	5043321284	;	5064597168
2551	;	5043321284	;	4295904170
2552	;	5043321284	;	5000795447
2553	;	4295890631	;	4297561123
2554	;	4295866940	;	4295895969
2555	;	4295866940	;	4295868248
2556	;	4295866940	;	4295867045
2557	;	4295866940	;	4295912318
2558	;	4295866940	;	4295907168
2559	;	4295866940	;	5060528924
2560	;	4295866940	;	5062453595
2561	;	4295866940	;	5041755459
2562	;	4295866940	;	4295905298
2563	;	4295866940	;	4295902706
2564	;	4295866940	;	4296343129
2565	;	4295866940	;	5047641305
2566	;	4295866940	;	4295900491
2567	;	4295866940	;	4295894786
2568	;	4295866940	;	4295910131
2569	;	4295866940	;	4295867473
2570	;	4295866940	;	5042259357
2571	;	4295866940	;	4295890634
2572	;	4295894191	;	4295898951
2573	;	4295894191	;	5039586441
2574	;	4295894191	;	4295885689
2575	;	4295894191	;	5074784463
2576	;	4295894191	;	4295917743
2577	;	5046707762	;	5045870012
2578	;	4295890335	;	5058606106
2579	;	4295890335	;	4295903877
2580	;	4295883014	;	5001639386
2581	;	4295883014	;	4297632841
2582	;	4295883014	;	4298014283
2583	;	4295883014	;	5035961173
2584	;	4295883014	;	4296281126
2585	;	4295883014	;	4298015188
2586	;	4295883014	;	5000038896
2587	;	4295883014	;	4295908221
2588	;	4295883014	;	4296393111
2589	;	4295883014	;	5057963242
2590	;	4295883014	;	4295875113
2591	;	4295883014	;	4295875274
2592	;	4295883014	;	4296668958
2593	;	4295883014	;	4298424329
2594	;	4295883014	;	4297144968
2595	;	4295883014	;	5039924917
2596	;	4295883014	;	5039800782
2597	;	4295883014	;	4298297257
2598	;	4295883014	;	4295869786
2599	;	4295883014	;	4296420646
2600	;	4295883014	;	4295912041
2601	;	4295883014	;	5035150131
2602	;	4295883014	;	4295866517
2603	;	4295883014	;	5051773121
2604	;	4295883014	;	4295870519
2605	;	4295883014	;	4295885638
2606	;	4295883014	;	4295908573
2607	;	4295883014	;	5057777149
2608	;	4295883014	;	5000042112
2609	;	4295883014	;	5040929809
2610	;	4295883014	;	5040953896
2611	;	4295883014	;	5001180842
2612	;	4295883014	;	5000787771
2613	;	4295883014	;	4296021020
2614	;	4295883014	;	4295907168
2615	;	4295883014	;	4298215323
2616	;	4295883014	;	4295874142
2617	;	4295883014	;	5000053530
2618	;	4295883014	;	4295861784
2619	;	4295883014	;	4295866846
2620	;	4295896619	;	4295896056
2621	;	4295890647	;	4295905573
2622	;	4295890647	;	4297089638
2623	;	4295890647	;	4295866480
2624	;	4295890647	;	4296309931
2625	;	4295890647	;	4295882451
2626	;	4295890647	;	5035254991
2627	;	4295890647	;	4295905952
2628	;	4295890647	;	4295875798
2629	;	4295890647	;	4295904170
2630	;	4295890647	;	4296450943
2631	;	4295890647	;	4295867385
2632	;	4295890647	;	5000770897
2633	;	4295890647	;	4295905332
2634	;	4295890647	;	5000492303
2635	;	4295890647	;	4296995090
2636	;	4295890647	;	4295877797
2637	;	4295890647	;	4295869214
2638	;	4295890647	;	4295890008
2639	;	4295890647	;	4295876067
2640	;	4295890647	;	4295903472
2641	;	4295890647	;	4295905494
2642	;	4295890647	;	5000472497
2643	;	4295890647	;	4295891425
2644	;	4295890647	;	4295880570
2645	;	4295869238	;	4295869671
2646	;	4295869238	;	4296730041
2647	;	4295869238	;	4295867565
2648	;	4295869238	;	4297884814
2649	;	4295869238	;	4295917672
2650	;	4295869238	;	5040256447
2651	;	4295869238	;	4295861318
2652	;	4295869238	;	4296512881
2653	;	4295869238	;	4295866515
2654	;	4295869238	;	4295903076
2655	;	4295869238	;	4296121199
2656	;	4295869238	;	4295903128
2657	;	4295869238	;	5063741125
2658	;	4295869238	;	4295889415
2659	;	4295869238	;	4295873204
2660	;	4295869238	;	4298531994
2661	;	4295869238	;	4295877311
2662	;	4295869238	;	4295885689
2663	;	4295869238	;	4297544774
2664	;	4295869238	;	5001170594
2665	;	4295869238	;	4295858766
2666	;	4295869238	;	4298151365
2667	;	4295869238	;	4295881548
2668	;	4295869238	;	4295882081
2669	;	4295869238	;	4295956040
2670	;	4295869238	;	5079216932
2671	;	4295869238	;	4295903068
2672	;	4295869238	;	4296540346
2673	;	4295869238	;	5001438511
2674	;	4295869238	;	4296622362
2675	;	4295869238	;	4295859761
2676	;	4295869238	;	4298030146
2677	;	4295869238	;	5000730209
2678	;	4295869238	;	4295905952
2679	;	4295869238	;	4295903098
2680	;	4295869238	;	5001199074
2681	;	4295869238	;	4295877361
2682	;	4295869238	;	4297683936
2683	;	4295869238	;	4295875045
2684	;	4295869238	;	4296372787
2685	;	4295869238	;	5000594300
2686	;	4295869238	;	5076172898
2687	;	4295869238	;	4295869182
2688	;	4295869238	;	4298459348
2689	;	4295869238	;	4295894188
2690	;	4295869238	;	4295885039
2691	;	4295869238	;	5001395754
2692	;	4295869238	;	4295894471
2693	;	4295869238	;	5000250079
2694	;	4295869238	;	4295862629
2695	;	4295869238	;	4295894468
2696	;	4295869238	;	4296849751
2697	;	4295869238	;	5040209181
2698	;	4295869238	;	5037634862
2699	;	4295869238	;	4295867045
2700	;	4295869238	;	5000861521
2701	;	4295869238	;	4295905917
2702	;	4295869238	;	5000074124
2703	;	4295869238	;	4298213554
2704	;	4295869238	;	4295877318
2705	;	4295869238	;	4295869694
2706	;	4295869238	;	4295886615
2707	;	4295869238	;	4295902665
2708	;	4295869238	;	5040251217
2709	;	4295869238	;	4295884955
2710	;	4295869238	;	5000069094
2711	;	4295869238	;	5000967008
2712	;	4295869238	;	4298205653
2713	;	4295869238	;	4295890710
2714	;	4295869238	;	4295942063
2715	;	4295869238	;	4295866012
2716	;	4295869238	;	5040952394
2717	;	4295869238	;	4295864704
2718	;	4295869238	;	4295912319
2719	;	5000103308	;	4295883593
2720	;	5000103308	;	5043331395
2721	;	5000103308	;	5079238992
2722	;	5000103308	;	4295885689
2723	;	5000103308	;	4295876952
2724	;	5000103308	;	5000250079
2725	;	5000103308	;	5046278162
2726	;	5000103308	;	5000783666
2727	;	5000103308	;	4295886976
2728	;	4295889283	;	5001437767
2729	;	4295889283	;	4295889865
2730	;	4295889283	;	4296730041
2731	;	4295889283	;	4295889602
2732	;	4295889283	;	4296345192
2733	;	4295889283	;	4297158269
2734	;	4295889283	;	4295869238
2735	;	4295889283	;	4297996302
2736	;	4295889283	;	4295866806
2737	;	4295889283	;	4295886018
2738	;	4295889283	;	4295917672
2739	;	4295889283	;	5001432390
2740	;	4295889283	;	4295885689
2741	;	4295889283	;	5050714881
2742	;	4295889283	;	5050312107
2743	;	4295889283	;	4298436884
2744	;	4295889283	;	4295861310
2745	;	4295889283	;	4295908525
2746	;	4295889283	;	4298014978
2747	;	4295889283	;	4295860623
2748	;	4295889283	;	5050923176
2749	;	4295889283	;	4295886560
2750	;	4295889283	;	4295884661
2751	;	4295889283	;	4295866012
2752	;	4295889283	;	4295862531
2753	;	4295889283	;	4298006735
2754	;	4295889283	;	4295868335
2755	;	4295889283	;	5000029585
2756	;	5060559444	;	5046274429
2757	;	5060559444	;	4298142470
2758	;	5050986901	;	4295884721
2759	;	5050986901	;	4298013750
2760	;	4295866186	;	5064690523
2761	;	4295866186	;	5000779054
2762	;	4295889991	;	4295894182
2763	;	4295889991	;	4295981622
2764	;	4295889991	;	5000034530
2765	;	4295889991	;	4296365096
2766	;	4295889991	;	4297260758
2767	;	4295890078	;	4295889967
2768	;	4295890078	;	5001814005
2769	;	4295890078	;	4295911999
2770	;	4295890078	;	4295915667
2771	;	4295890078	;	4295869244
2772	;	4295890078	;	4295903049
2773	;	4295890078	;	4295890024
2774	;	4295895197	;	5042940044
2775	;	4295895196	;	4295894740
2776	;	4295895196	;	4295903744
2777	;	4295895196	;	4296633910
2778	;	4295875615	;	4295875633
2779	;	4295866614	;	4295894786
2780	;	4295866614	;	4295904129
2781	;	4295866614	;	4295866057
2782	;	4295866614	;	4296309931
2783	;	4295866614	;	4296376243
2784	;	4296048428	;	5046390586
2785	;	4295868108	;	4295865124
2786	;	4295868108	;	5000707328
2787	;	4295868108	;	5000507372
2788	;	4295868108	;	4295880332
2789	;	4295859421	;	4295905573
2790	;	4295859421	;	4295863153
2791	;	4295859421	;	4295884730
2792	;	4295890673	;	4295912987
2793	;	4295866790	;	4296725985
2794	;	4295866790	;	4297804295
2795	;	4295866790	;	5001351575
2796	;	4295866790	;	4295867343
2797	;	4295866790	;	4295884955
2798	;	4295866790	;	4295866131
2799	;	4295866790	;	5001297030
2800	;	4295866790	;	8589934326
2801	;	4295898320	;	4295897579
2802	;	4295898320	;	4295907402
2803	;	5037478590	;	4297977453
2804	;	4296836240	;	4296065447
2805	;	4296836240	;	4298205653
2806	;	4296836240	;	5076899332
2807	;	5043319761	;	4297866296
2808	;	5043319761	;	5053732847
2809	;	5043319761	;	5048024162
2810	;	5043319761	;	4295877384
2811	;	5043319761	;	4297953781
2812	;	5043319761	;	4295869694
2813	;	5043319761	;	4295872801
2814	;	5043319761	;	4296616463
2815	;	5043319761	;	4296450943
2816	;	5043319761	;	4295869244
2817	;	5043319761	;	4295877341
2818	;	5043319761	;	5030853586
2819	;	5043319761	;	4297507379
2820	;	5043319761	;	4295872696
2821	;	5043319761	;	4297089638
2822	;	5043319761	;	4296658448
2823	;	5043319761	;	5051610055
2824	;	5043319761	;	4295903508
2825	;	5043319761	;	4295877223
2826	;	5043319761	;	4295869227
2827	;	5043319761	;	4295867376
2828	;	4295867372	;	4295905573
2829	;	4295867372	;	4297089638
2830	;	4295867372	;	4295866480
2831	;	4295867372	;	4296309931
2832	;	4295867372	;	4295882451
2833	;	4295867372	;	5035254991
2834	;	4295867372	;	4295905952
2835	;	4295867372	;	4295875798
2836	;	4295867372	;	4295904170
2837	;	4295867372	;	4296450943
2838	;	4295867372	;	4295867385
2839	;	4295867372	;	5000770897
2840	;	4295867372	;	4295905332
2841	;	4295867372	;	5000492303
2842	;	4295867372	;	4296995090
2843	;	4295867372	;	4295877797
2844	;	4295867372	;	4295869214
2845	;	4295867372	;	4295890008
2846	;	4295867372	;	4295876067
2847	;	4295867372	;	4295903472
2848	;	4295867372	;	4295905494
2849	;	4295867372	;	5000472497
2850	;	4295867372	;	4295891425
2851	;	4295867372	;	4295880570
2852	;	4298165294	;	4296493646
2853	;	4298165294	;	4295867473
2854	;	4298165294	;	4295868979
2855	;	4298165294	;	4295884333
2856	;	4295890627	;	4295890532
2857	;	4295890627	;	4295866862
2858	;	4295890627	;	4295905088
2859	;	4295889856	;	4297412544
2860	;	4295889856	;	4295913625
2861	;	4295889856	;	4295859389
2862	;	4295889856	;	5035555243
2863	;	4295890615	;	4295914795
2864	;	4295890615	;	5000061807
2865	;	4295890615	;	4295904853
2866	;	4295890615	;	5039682674
2867	;	4295868896	;	4295894770
2868	;	4295868896	;	4295903115
2869	;	4295868896	;	4298160676
2870	;	4295868896	;	4295903113
2871	;	4295868896	;	4295903247
2872	;	4295894759	;	4297062764
2873	;	5051791783	;	4295894740
2874	;	5051791783	;	4295885689
2875	;	5051791783	;	4295912121
2876	;	5051791783	;	4295859763
2877	;	5051791783	;	4295885039
2878	;	5051791783	;	4295903051
2879	;	5051791783	;	4296540346
2880	;	5051791783	;	5057763256
2881	;	5051791783	;	5000715995
2882	;	5051791783	;	4295857433
2883	;	5051791783	;	4295883093
2884	;	5051791783	;	4295903377
2885	;	5051791783	;	4297348198
2886	;	5051791783	;	5000061606
2887	;	5051791783	;	4297874430
2888	;	5051791783	;	4295870779
2889	;	5051791783	;	4295894926
2890	;	5051791783	;	4295886976
2891	;	5051791783	;	5036885155
2892	;	5051791783	;	4295875633
2893	;	5051791783	;	5038915059
2894	;	5051791783	;	4297904791
2895	;	5051791783	;	4296530638
2896	;	5051791783	;	4295861456
2897	;	5051791783	;	5037650866
2898	;	5051791783	;	5000000011
2899	;	5051791783	;	4296739148
2900	;	5051791783	;	4295861516
2901	;	5051791783	;	4295862674
2902	;	5051791783	;	5046659565
2903	;	5051791783	;	4295890400
2904	;	5051791783	;	5000026352
2905	;	5051791783	;	4295872979
2906	;	5051791783	;	4296050422
2907	;	5051791783	;	4298497340
2908	;	5051791783	;	4295872504
2909	;	5051791783	;	4295872661
2910	;	5051791783	;	5038074184
2911	;	5051791783	;	4295857141
2912	;	5051791783	;	4298459348
2913	;	5051791783	;	5035755697
2914	;	5051791783	;	4295904901
2915	;	5051791783	;	5036212543
2916	;	5051791783	;	4297577592
2917	;	4295890035	;	4296273782
2918	;	4295890035	;	4295896661
2919	;	4295890035	;	4295889865
2920	;	4295890035	;	5000433087
2921	;	4295890035	;	4298485319
2922	;	4295890035	;	5000784801
2923	;	4295875783	;	4295875766
2924	;	4295875783	;	4295875686
2925	;	4295875783	;	4296309931
2926	;	4295875783	;	4295875510
2927	;	4295875783	;	4295895409
2928	;	4295875783	;	5043319761
2929	;	4295875783	;	4295875633
2930	;	4295875783	;	4295914795
2931	;	4295875783	;	4295875798
2932	;	5000062703	;	4295907168
2933	;	5000062703	;	4295869472
2934	;	5000062703	;	4295902979
2935	;	5000062703	;	5042367426
2936	;	5000062703	;	5038056692
2937	;	5000062703	;	4295875288
2938	;	5000062703	;	4298206603
2939	;	5000062703	;	4295896661
2940	;	5000062703	;	4295889649
2941	;	5000062703	;	5034763261
2942	;	5000062703	;	4295884478
2943	;	5000062703	;	4298111679
2944	;	5000062703	;	4295890327
2945	;	5000062703	;	4295915611
2946	;	5000062703	;	4295899948
2947	;	5000062703	;	4295903644
2948	;	5000062703	;	4295889577
2949	;	5000062703	;	4298009916
2950	;	4295885638	;	4295885689
2951	;	4295885638	;	5000708211
2952	;	4295885638	;	4297834096
2953	;	4295885638	;	4295885547
2954	;	4295885638	;	4295882451
2955	;	4295866721	;	4295904853
2956	;	4295866721	;	4295905573
2957	;	4295866721	;	4295896998
2958	;	4295866721	;	4295899948
2959	;	4295890327	;	4295890178
2960	;	4295890327	;	4297082900
2961	;	4295890327	;	4295866490
2962	;	4295890327	;	4297775216
2963	;	4295890327	;	4296963573
2964	;	4295890327	;	4297391967
2965	;	4295890327	;	4295890008
2966	;	4295890327	;	4295904499
2967	;	4295890327	;	4295907168
2968	;	4295890327	;	5076388984
2969	;	4295890327	;	4297642723
2970	;	4295890327	;	5040240640
2971	;	4295890764	;	5000793106
2972	;	4295890764	;	4295886911
2973	;	4295890764	;	4296451588
2974	;	4295890764	;	4295874155
2975	;	4295890764	;	4297304759
2976	;	4295890764	;	4296929230
2977	;	4295890764	;	4295890966
2978	;	4295890764	;	4297318376
2979	;	4295890764	;	5001169025
